"","country_name","country_code","Year","IQ.SCI.OVRL","IQ.SCI.MTHD","IQ.SCI.PRDC","IQ.SCI.SRCE","Access to water [5.51.01.09.water]","Agricultural census [3.01.04.01.agcen]","Balance of payments manual in use [2.04.01.01.excncpt]","Child malnutrition [5.51.01.02.malnut]","Child mortality [5.51.01.03.mortal]","Consumer price index base year [2.01.03.01.prcpbase]","External debt reporting status [5.04.01.01.exdebt]","Gender equality [5.51.01.07.gender]","Government finance accounting [3.02.01.02.fscov]","Health survey [5.13.01.01.hlthsurv]","HIV/AIDS [5.51.01.05.hiv]","Immunization [5.51.01.04.immun]","Import and export price indexes [5.04.01.02.impexp]","Income poverty [5.51.01.01.poverty]","Industrial production index [5.01.01.01.indust]","Maternal health [5.51.01.06.matern]","National accounts base year [2.01.01.02.nabase]","National immunization coverage [5.13.01.01.who]","Per capita GDP growth [5.51.01.10.gdp]","Population census [3.11.01.01.popcen]","Poverty survey [5.14.01.01.povsurv]","Primary completion [5.51.01.08.primcomp]","Special Data Dissemination Standard [5.21.01.01.sdds]","UNESCO reporting [5.12.01.01.unesco]","Vital registration system coverage [3.11.01.03.popreg]"
"145","Bangladesh","BGD",2012,"65.55555556","40","76.66667","80","1","1","1","1","1","0","1","0","1","1","1","1","0","0.66667","0","1","0","0","1","1","1","0","0","1","0"
"146","Bangladesh","BGD",2013,"65.55555556","40","76.66666667","80","1","1","1","1","1","0","1","0","1","1","1","1","0","0.66667","0","1","0","0","1","1","1","0","0","1","0"
"147","Bangladesh","BGD",2014,"80","70","90","80","1","1","1","1","1","1","1","0.66667","1","1","1","1","0","0.66667","1","1","1","0","1","1","1","0.66667","0","1","0"
"148","Bangladesh","BGD",2015,"76.6667","60","90.0001","80","1","1","1","1","1","1","0","0.66667","1","1","1","1","0","0.66667","1","1","1","1","1","1","1","0.66667","0","0","0"
"149","Bangladesh","BGD",2016,"74.44443333","60","83.3333","80","1","1","1","1","1","1","1","0.33333","1","1","1","1","0","0.66667","1","1","1","0","1","1","1","0.33333","0","0","0"
"150","Bangladesh","BGD",2017,"70.00003333","50","90.0001","70","1","1","1","1","1","1","1","0.66667","0","1","1","1","0","0.66667","1","1","1","0","1","1","0.5","0.66667","0","0","0"
"151","Bangladesh","BGD",2018,"62.22223333","30","76.6667","80","1","1","1","1","1","0","1","0","0","1","1","1","0","0.66667","1","1","0","0","1","1","1","0","0","0","0"
"152","Bangladesh","BGD",2019,"62.22223333","30","76.6667","80","1","1","1","1","1","0","1","0","0","1","1","1","0","0.66667","1","1","0","0","1","1","1","0","0","0","0"
"153","Bangladesh","BGD",2020,"60","30","70","80","1","1","1","1","1","0","1","0.33333","0","1","0","1","0","0.66667","1","1","0","0","1","1","1","0","0","0","0"
"154","Belarus","BLR",2004,"80","80","80","80","1","1","1","0","1","1","1","0.33333","1","0","1","1","0","1","1","1","1","1","1","1","1","0.66667","1","0","1"
"155","Belarus","BLR",2005,"83.33333333","90","80","80","1","1","1","0","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"156","Belarus","BLR",2006,"80","90","80","70","1","0","1","0","1","1","1","0","1","0.5","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"157","Belarus","BLR",2007,"83.33333333","90","80","80","1","0","1","0","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"158","Belarus","BLR",2008,"83.33333333","90","80","80","1","0","1","0","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"159","Belarus","BLR",2009,"84.44444444","90","83.33333","80","1","0","1","0.33333","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"160","Belarus","BLR",2010,"85.55555556","90","86.66667","80","1","0","1","0.33333","1","1","1","0.33333","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"161","Belarus","BLR",2011,"85.55555556","90","86.66667","80","1","0","1","0.33333","1","1","1","0.33333","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"162","Belarus","BLR",2012,"86.66666667","90","90","80","1","0","1","0.33333","1","1","1","0.66667","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"163","Belarus","BLR",2013,"86.66666667","90","90","80","1","0","1","0.33333","1","1","1","0.66667","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"164","Belarus","BLR",2014,"87.77777778","90","93.33333333","80","1","0","1","0.33333","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"165","Belarus","BLR",2015,"87.77776667","90","93.3333","80","1","0","1","0.33333","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"166","Belarus","BLR",2016,"87.77776667","90","93.3333","80","1","0","1","0.33333","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"167","Belarus","BLR",2017,"87.77776667","90","93.3333","80","1","0","1","0.33333","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"168","Belarus","BLR",2018,"81.1111","90","93.3333","60","1","0","1","0.33333","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"169","Belarus","BLR",2019,"86.66666667","90","90","80","1","1","1","0","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"170","Belarus","BLR",2020,"83.33333333","90","90","70","1","0","1","0","1","1","1","1","1","0.5","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
"171","Belize","BLZ",2004,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"172","Belize","BLZ",2005,"66.66666667","50","90","60","1","0","1","0","1","0","1","1","0","1","1","1","0","1","0","1","1","1","1","1","1","1","0","1","0"
"173","Belize","BLZ",2006,"65.55555556","50","86.66667","60","1","0","1","0","1","0","1","0.66667","0","1","1","1","0","1","0","1","1","1","1","1","1","1","0","1","0"
"174","Belize","BLZ",2007,"62.22222222","50","86.66667","50","1","0","1","0","1","0","1","0.66667","0","1","1","1","0","1","0","1","1","1","1","1","0.5","1","0","1","0"
"175","Belize","BLZ",2008,"61.11111111","50","83.33333","50","1","0","1","0","1","0","1","0.33333","0","1","1","1","0","1","0","1","1","1","1","1","0.5","1","0","1","0"
"176","Belize","BLZ",2009,"62.22222222","50","86.66667","50","1","0","1","0.33333","1","0","1","0.33333","0","1","1","1","0","1","0","1","1","1","1","1","0.5","1","0","1","0"
"177","Belize","BLZ",2010,"61.11111111","50","83.33333","50","1","0","1","0.33333","1","0","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0.5","1","0","1","0"
"178","Belize","BLZ",2011,"56.66666667","50","80","40","1","0","1","0.33333","1","0","1","0","0","0.5","1","1","0","0.66667","0","1","1","1","1","1","0.5","1","0","1","0"
"179","Belize","BLZ",2012,"58.88888889","40","76.66667","60","1","0","1","0.33333","1","0","1","0","0","1","1","1","0","0.33333","0","1","0","1","1","1","1","1","0","1","0"
"180","Belize","BLZ",2013,"57.77777778","40","73.33333333","60","1","0","1","0.66667","1","0","1","0","0","1","1","1","0","0","0","1","0","1","0.66667","1","1","1","0","1","0"
"181","Belize","BLZ",2014,"55.55555556","40","86.66666667","40","1","0","1","0.66667","1","0","1","1","0","0.5","1","1","0","0","0","1","0","1","1","1","0.5","1","0","1","0"
"182","Belize","BLZ",2015,"54.44446667","40","83.3334","40","1","0","1","0.66667","1","0","1","1","0","0.5","1","1","0","0","0","1","0","1","0.66667","1","0.5","1","0","1","0"
"183","Belize","BLZ",2016,"62.22223333","40","86.6667","60","1","1","1","0.66667","1","0","1","1","0","0.5","1","1","0","0","0","1","0","1","1","1","0.5","1","0","1","0"
"184","Belize","BLZ",2017,"62.22223333","40","86.6667","60","1","1","1","0.66667","1","0","1","1","0","0.5","1","1","0","0","0","1","0","1","1","1","0.5","1","0","1","0"
"185","Belize","BLZ",2018,"63.33333333","40","90","60","1","1","1","1","1","0","1","1","0","0.5","1","1","0","0","0","1","0","1","1","1","0.5","1","0","1","0"
"186","Belize","BLZ",2019,"63.33333333","40","90","60","1","1","1","1","1","0","1","1","0","0.5","1","1","0","0","0","1","0","1","1","1","0.5","1","0","1","0"
"187","Belize","BLZ",2020,"58.8889","40","76.6667","60","1","1","1","0.66667","1","0","1","1","0","0.5","0","1","0","0","0","1","0","1","1","1","0.5","1","0","1","0"
"188","Benin","BEN",2004,"53.33333333","40","70","50","1","0","1","0.33333","1","1","1","0.66667","0","1","1","1","0","0","0","0.33333","0","0","1","1","0.5","0.66667","0","1","0"
"189","Benin","BEN",2005,"56.66666667","40","80","50","1","0","1","0.66667","1","1","1","1","0","1","1","1","0","0","0","0.66667","0","0","1","1","0.5","0.66667","0","1","0"
"190","Benin","BEN",2006,"54.44444444","40","83.33333","40","1","0","1","0.66667","1","1","0","1","1","1","1","1","0","0","0","0.66667","0","0","1","1","0","1","0","1","0"
"191","Benin","BEN",2007,"57.77777778","40","83.33333","50","1","0","1","0.66667","1","1","1","1","0","1","1","1","0","0.33333","0","0.66667","0","0","1","1","0.5","0.66667","0","1","0"
"192","Benin","BEN",2008,"56.66666667","30","80","60","1","0","1","0.66667","1","0","1","0.66667","0","1","1","1","0","0.33333","0","0.66667","0","0","1","1","1","0.66667","0","1","0"
"193","Benin","BEN",2009,"56.66666667","30","80","60","1","0","1","0.66667","1","0","1","0.66667","0","1","1","1","0","0.33333","0","1","0","0","1","1","1","0.33333","0","1","0"
"194","Benin","BEN",2010,"55.55555556","30","76.66667","60","1","0","1","0.66667","1","0","1","0.33333","0","1","1","1","0","0.33333","0","1","0","0","1","1","1","0.33333","0","1","0"
"195","Benin","BEN",2011,"58.88888889","40","76.66667","60","1","0","1","0.66667","1","1","1","0.33333","0","1","1","1","0","0.33333","0","1","0","0","1","1","1","0.33333","0","1","0"
"196","Benin","BEN",2012,"57.77777778","40","73.33333","60","1","0","1","0.66667","1","1","1","0","0","1","1","1","0","0.33333","0","1","0","0","1","1","1","0.33333","0","1","0"
"197","Benin","BEN",2013,"66.66666667","40","80","80","1","1","1","0.66667","1","1","1","0.33333","0","1","1","1","0","0.33333","0","1","0","0","1","1","1","0.66667","0","1","0"
"198","Benin","BEN",2014,"65.55555556","40","76.66666667","80","1","1","1","0.33333","1","1","1","0.33333","0","1","1","1","0","0.33333","0","1","0","0","1","1","1","0.66667","0","1","0"
"199","Benin","BEN",2015,"66.66666667","40","80","80","1","1","1","0.33333","1","1","1","0.33333","0","1","1","1","0","0.66667","0","1","0","0","1","1","1","0.66667","0","1","0"
"200","Benin","BEN",2016,"73.33336667","50","90.0001","80","1","1","1","0.66667","1","1","1","0.66667","0","1","1","1","0","0.66667","0","1","1","0","1","1","1","1","0","1","0"
"201","Benin","BEN",2017,"73.33336667","50","90.0001","80","1","1","1","0.66667","1","1","1","0.66667","0","1","1","1","0","0.66667","0","1","1","0","1","1","1","1","0","1","0"
"202","Benin","BEN",2018,"63.33336667","50","90.0001","50","1","0","1","0.66667","1","1","1","0.66667","0","0.5","1","1","0","0.66667","0","1","1","0","1","1","1","1","0","1","0"
"203","Benin","BEN",2019,"68.88893333","40","86.6668","80","1","1","1","0.66667","1","1","1","0.66667","0","1","1","1","0","0.66667","0","1","0","0","1","1","1","0.66667","0","1","0"
"204","Benin","BEN",2020,"62.22226667","40","86.6668","60","1","0","1","0.66667","1","0","1","0.66667","0","1","1","1","0","0.66667","0","1","1","0","1","1","1","0.66667","0","1","0"
"205","Bhutan","BTN",2004,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"206","Bhutan","BTN",2005,"57.77777778","40","73.33333","60","1","1","0","0.33333","1","0","1","0.66667","1","1","1","1","0","0","0","0.66667","0","1","1","0","1","0.66667","0","1","0"
"207","Bhutan","BTN",2006,"62.22222222","40","66.66667","80","1","1","0","0.33333","1","1","1","0.33333","1","1","1","1","0","0","0","0.66667","0","1","1","1","1","0.33333","0","0","0"
"208","Bhutan","BTN",2007,"57.77777778","40","73.33333","60","1","1","0","0.33333","1","1","1","0.33333","1","0.5","1","1","0","0.33333","0","1","0","1","1","1","0.5","0.33333","0","0","0"
"209","Bhutan","BTN",2008,"63.33333333","40","70","80","1","1","0","0.33333","1","1","1","0.33333","1","1","1","1","0","0.33333","0","0.66667","0","1","1","1","1","0.33333","0","0","0"
"210","Bhutan","BTN",2009,"73.33333333","70","70","80","1","1","1","0.33333","1","1","1","0.33333","1","1","1","1","0","0.33333","0","0.66667","1","1","1","1","1","0.33333","0","1","0"
"211","Bhutan","BTN",2010,"75.55555556","70","76.66667","80","1","1","1","0.33333","1","1","1","0.66667","1","1","1","1","0","0.33333","0","0.66667","1","1","1","1","1","0.66667","0","1","0"
"212","Bhutan","BTN",2011,"77.77777778","70","83.33333","80","1","1","1","0.33333","1","1","1","0.66667","1","1","1","1","0","0.66667","0","1","1","1","1","1","1","0.66667","0","1","0"
"213","Bhutan","BTN",2012,"74.44444444","60","83.33333","80","1","1","1","0.33333","1","1","1","0.66667","1","1","1","1","0","0.66667","0","1","0","1","1","1","1","0.66667","0","1","0"
"214","Bhutan","BTN",2013,"75.55555556","60","86.66666667","80","1","1","1","0.66667","1","1","1","0.66667","1","1","1","1","0","0.66667","0","1","0","1","1","1","1","0.66667","0","1","0"
"215","Bhutan","BTN",2014,"78.88888889","60","96.66666667","80","1","1","1","0.66667","1","1","1","1","1","1","1","1","0","1","0","1","0","1","1","1","1","1","0","1","0"
"216","Bhutan","BTN",2015,"68.8889","50","86.6667","70","1","1","1","0.66667","1","0","1","1","1","0.5","0","1","0","1","0","1","0","1","1","1","1","1","0","1","0"
"217","Bhutan","BTN",2016,"68.8889","50","86.6667","70","1","1","1","0.66667","1","0","1","1","1","0.5","0","1","0","1","0","1","0","1","1","1","1","1","0","1","0"
"218","Bhutan","BTN",2017,"65.5556","50","76.6668","70","1","1","1","0.66667","1","0","1","0.66667","1","0.5","0","1","0","0.66667","0","1","0","1","1","1","1","0.66667","0","1","0"
"219","Bhutan","BTN",2018,"66.6667","50","90.0001","60","1","1","1","0.66667","1","0","1","1","1","0","1","1","0","0.66667","0","1","0","1","1","1","1","0.66667","0","1","0"
"220","Bhutan","BTN",2019,"63.33336667","40","90.0001","60","1","1","1","0.66667","1","0","1","1","0","0","1","1","0","0.66667","0","1","0","1","1","1","1","0.66667","0","1","0"
"221","Bhutan","BTN",2020,"60.00003333","40","80.0001","60","1","1","1","0.66667","1","0","1","1","0","0","0","1","0","0.66667","0","1","0","1","1","1","1","0.66667","0","1","0"
"222","Bolivia","BOL",2004,"68.88888889","50","96.66667","60","1","0","1","1","1","0","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","0.66667","0","1","0"
"223","Bolivia","BOL",2005,"70","50","100","60","1","0","1","1","1","0","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","0","1","0"
"224","Bolivia","BOL",2006,"67.77777778","50","93.33333","60","1","0","1","0.66667","1","0","1","0.66667","1","1","1","1","1","1","0","1","0","0","1","1","1","1","0","1","0"
"225","Bolivia","BOL",2007,"67.77777778","50","93.33333","60","1","0","1","1","1","0","1","0.66667","1","1","1","1","1","1","0","1","0","0","1","1","1","0.66667","0","1","0"
"226","Bolivia","BOL",2008,"66.66666667","50","90","60","1","0","1","0.66667","1","0","1","0.66667","1","1","1","1","1","1","0","1","0","0","1","1","1","0.66667","0","1","0"
"227","Bolivia","BOL",2009,"70","60","90","60","1","0","1","0.66667","1","0","1","0.66667","1","1","1","1","1","1","0","1","0","1","1","1","1","0.66667","0","1","0"
"228","Bolivia","BOL",2010,"66.66666667","50","90","60","1","0","1","0.66667","1","0","1","0.66667","1","1","1","1","1","1","0","1","0","1","1","1","1","0.66667","0","0","0"
"229","Bolivia","BOL",2011,"70","60","90","60","1","0","1","0.66667","1","0","1","0.66667","1","1","1","1","1","1","0","1","0","1","1","1","1","0.66667","0","1","0"
"230","Bolivia","BOL",2012,"67.77777778","50","93.33333","60","1","0","1","0.66667","1","0","1","0.66667","1","1","1","1","1","1","0","1","0","1","1","1","1","1","0","0","0"
"231","Bolivia","BOL",2013,"72.22222222","70","86.66666667","60","1","0","1","0.66667","1","1","1","0.33333","1","1","1","1","1","1","0","1","0","1","1","1","1","0.66667","0","1","0"
"232","Bolivia","BOL",2014,"76.66666667","60","90","80","1","1","1","0.66667","1","1","1","0.66667","1","1","1","1","1","1","0","1","0","0","1","1","1","0.66667","0","1","0"
"233","Bolivia","BOL",2015,"78.8889","60","96.6667","80","1","1","1","0.66667","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","0","1","0"
"234","Bolivia","BOL",2016,"68.8889","50","76.6667","80","1","1","1","0.66667","1","0","1","0","1","1","1","1","1","1","0","1","0","0","1","1","1","0","0","1","0"
"235","Bolivia","BOL",2017,"67.77776667","30","93.3333","80","1","1","1","0.33333","1","0","1","1","0","1","1","1","0","1","0","1","0","0","1","1","1","1","0","1","0"
"236","Bolivia","BOL",2018,"66.66666667","40","100","60","1","1","1","1","1","0","1","1","0","0","1","1","0","1","0","1","0","1","1","1","1","1","0","1","0"
"237","Bolivia","BOL",2019,"66.66666667","40","100","60","1","1","1","1","1","0","1","1","0","0","1","1","0","1","0","1","0","1","1","1","1","1","0","1","0"
"238","Bolivia","BOL",2020,"66.66666667","40","100","60","1","1","1","1","1","0","1","1","0","0","1","1","0","1","0","1","0","1","1","1","1","1","0","1","0"
"239","Bosnia and Herzegovina","BIH",2004,"50","40","50","60","1","0","1","0.33333","1","0","1","0","0","1","0","1","0","0","0","1","1","1","0.66667","0","1","0","0","0","1"
"240","Bosnia and Herzegovina","BIH",2005,"52.22222222","40","56.66667","60","1","0","1","0.33333","1","0","1","0","0","1","0","1","0","0.33333","0","1","1","1","1","0","1","0","0","0","1"
"241","Bosnia and Herzegovina","BIH",2006,"55.55555556","50","56.66667","60","1","0","1","0.33333","1","0","1","0","1","1","0","1","0","0.33333","0","1","1","1","1","0","1","0","0","0","1"
"242","Bosnia and Herzegovina","BIH",2007,"55.55555556","50","56.66667","60","1","0","1","0.33333","1","0","1","0","1","1","0","1","0","0.33333","0","1","1","1","1","0","1","0","0","0","1"
"243","Bosnia and Herzegovina","BIH",2008,"56.66666667","50","60","60","1","0","1","0.33333","1","0","1","0","1","1","0","1","0","0.66667","0","1","1","1","1","0","1","0","0","0","1"
"244","Bosnia and Herzegovina","BIH",2009,"57.77777778","50","63.33333","60","1","0","1","0.33333","1","0","1","0.33333","1","1","0","1","0","0.66667","0","1","1","1","1","0","1","0","0","0","1"
"245","Bosnia and Herzegovina","BIH",2010,"62.22222222","60","66.66667","60","1","0","1","0.66667","1","1","1","0.33333","1","1","0","1","0","0.66667","0","1","1","1","1","0","1","0","0","0","1"
"246","Bosnia and Herzegovina","BIH",2011,"67.77777778","70","73.33333","60","1","0","1","0.66667","1","1","1","0.66667","1","1","0","1","0","1","0","1","1","1","1","0","1","0","0","1","1"
"247","Bosnia and Herzegovina","BIH",2012,"68.88888889","70","76.66667","60","1","0","1","0.66667","1","1","1","0.66667","1","1","0","1","0","1","0","1","1","1","1","0","1","0.33333","0","1","1"
"248","Bosnia and Herzegovina","BIH",2013,"68.88888889","70","76.66666667","60","1","0","1","0.33333","1","1","1","1","1","1","0","1","0","1","0","1","1","1","1","0","1","0.33333","0","1","1"
"249","Bosnia and Herzegovina","BIH",2014,"72.22222222","70","66.66666667","80","1","0","1","0.66667","1","1","1","0","1","1","0","1","0","1","0","1","1","1","1","1","1","0","0","1","1"
"250","Bosnia and Herzegovina","BIH",2015,"67.7778","70","63.3334","70","1","0","1","0.66667","1","1","1","0","1","1","0","1","0","0.66667","0","1","1","1","1","1","0.5","0","0","1","1"
"251","Bosnia and Herzegovina","BIH",2016,"72.22226667","70","76.6668","70","1","0","1","0.66667","1","1","1","0.66667","1","1","0","1","0","0.66667","0","1","1","1","1","1","0.5","0.66667","0","1","1"
"252","Bosnia and Herzegovina","BIH",2017,"65.55556667","60","66.6667","70","1","0","1","0.66667","1","1","1","0","1","1","0","1","0","1","0","1","1","0","1","1","0.5","0","0","1","1"
